ID,cfg-config_id,cfg-tp_size,cfg-pp_size,cfg-max_running_requests,cfg-max_total_tokens,cfg-chunked_prefill_size,cfg-gpu_memory_utilization,cfg-attention_backend,cfg-context_length,cfg-enable_torch_compile,cfg-enable_p2p_check,cfg-disable_radix_cache,cfg-ai-temperature,cfg-ai-top_k,cfg-ai-top_p,cfg-ai-repetition_penalty,cfg-ai-frequency_penalty,cost-duration,cost-total_input_tokens,cost-total_output_tokens,cost-total_output_tokens_retokenized,cost-concurrency,obj-completed+,obj-request_throughput+,obj-input_throughput+,obj-output_throughput+,obj-mean_e2e_latency_ms-,obj-median_e2e_latency_ms-,obj-std_e2e_latency_ms-,obj-p99_e2e_latency_ms-,obj-mean_ttft_ms-,obj-median_ttft_ms-,obj-std_ttft_ms-,obj-p99_ttft_ms-,obj-mean_tpot_ms-,obj-median_tpot_ms-,obj-std_tpot_ms-,obj-p99_tpot_ms-,obj-mean_itl_ms-,obj-median_itl_ms-,obj-std_itl_ms-,obj-p95_itl_ms-,obj-p99_itl_ms-,hw-file,log-file
324,failed-49303,1,1,640,14336,14336,0.8,torch_native,10240,True,True,True,0.2,11,0.2,1.8,1.5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-324.txt
325,failed-49411,1,1,1024,22528,13312,0.9,torch_native,13312,True,True,True,0.8,21,1.0,1.8,0.9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-325.txt
326,failed-49519,1,1,1024,20480,6144,0.9,flashinfer,11264,False,True,False,0.1,11,0.85,1.3,1.8,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-326.txt
327,failed-49627,1,1,512,30720,8192,0.75,flashinfer,16384,False,True,False,0.0,91,0.15,1.1,1.3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-327.txt
328,failed-49735,1,1,832,16384,5120,0.9,torch_native,14336,False,True,True,0.8,31,0.75,1.3,1.2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-328.txt
329,failed-49843,1,1,576,26624,12288,0.85,flashinfer,13312,True,False,True,0.9,11,0.15,1.6,0.9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-329.txt
330,failed-49951,1,1,256,20480,6144,0.9,flashinfer,15360,False,True,False,0.2,1,0.3,1.6,0.3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-330.txt
331,failed-50059,1,1,384,28672,10240,0.85,torch_native,10240,False,True,False,0.7,41,0.8,1.1,1.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-331.txt
332,failed-50167,1,1,832,24576,5120,0.9,torch_native,9216,True,False,False,0.3,51,0.65,1.6,0.7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-332.txt
333,failed-50275,1,1,448,30720,9216,0.95,torch_native,14336,False,False,False,0.0,41,0.75,1.2,0.2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-333.txt
334,failed-50383,1,1,192,26624,3072,0.8,flashinfer,12288,False,True,True,0.5,100,0.95,2.0,0.5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-334.txt
335,failed-50491,1,1,896,8192,9216,0.75,torch_native,10240,False,False,True,0.9,21,0.8,1.1,0.7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-335.txt
336,failed-50599,1,1,256,16384,7168,0.9,flashinfer,13312,False,True,True,1.0,11,0.8,1.1,1.4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-336.txt
337,failed-50707,1,1,128,22528,3072,0.85,flashinfer,15360,False,True,True,0.5,61,0.85,1.7,0.8,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-337.txt
338,failed-50820,1,1,832,24576,11264,0.75,torch_native,13312,True,False,False,0.5,91,0.65,1.8,0.9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-338.txt
339,failed-50928,1,1,64,32768,6144,0.85,flashinfer,9216,False,True,True,0.7,31,0.35,1.4,0.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-339.txt
340,failed-51036,1,1,256,10240,11264,0.85,flashinfer,14336,True,True,True,0.2,1,0.35,1.3,0.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-340.txt
341,failed-51144,1,1,448,16384,8192,0.7,torch_native,16384,False,False,True,0.6,31,0.6,1.1,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-341.txt
342,failed-51252,1,1,640,10240,4096,0.75,torch_native,10240,False,True,False,0.8,61,0.85,1.7,0.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-342.txt
343,failed-51360,1,1,768,22528,5120,0.85,torch_native,14336,False,False,False,0.5,11,0.6,1.3,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-343.txt
344,failed-51468,1,1,960,28672,9216,0.8,flashinfer,9216,True,True,True,0.8,61,0.5,1.6,0.7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-344.txt
345,failed-51576,1,1,384,8192,12288,0.75,torch_native,10240,True,True,True,0.1,21,0.8,1.9,2.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-345.txt
346,failed-51684,1,1,64,12288,10240,0.75,torch_native,14336,True,False,False,0.4,61,0.25,1.1,1.3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-346.txt
347,failed-51792,1,1,576,24576,12288,0.75,torch_native,13312,True,True,False,0.4,51,0.55,1.3,0.5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-347.txt
348,failed-51900,1,1,320,8192,16384,0.7,torch_native,10240,False,True,True,0.5,11,0.2,1.0,1.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-348.txt
349,failed-52008,1,1,960,22528,10240,0.75,flashinfer,15360,True,True,False,0.2,71,0.2,1.1,0.8,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-349.txt
350,failed-52116,1,1,256,18432,9216,0.85,flashinfer,12288,False,True,False,0.9,1,0.25,1.7,0.6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-350.txt
351,failed-52224,1,1,832,20480,5120,0.85,torch_native,15360,True,False,False,0.5,11,0.2,1.6,0.3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-351.txt
352,failed-52332,1,1,384,14336,9216,0.85,torch_native,12288,False,True,False,1.0,81,0.5,1.6,0.4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-352.txt
353,failed-52440,1,1,768,8192,5120,0.85,flashinfer,11264,False,True,True,0.3,51,0.65,1.1,1.6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-353.txt
354,failed-52548,1,1,896,10240,8192,0.75,flashinfer,15360,False,True,False,0.7,71,0.9,1.9,1.2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-354.txt
355,failed-52656,1,1,768,24576,8192,0.9,torch_native,14336,True,True,True,0.7,51,0.1,1.4,0.9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-355.txt
356,failed-52764,1,1,320,32768,4096,0.75,torch_native,14336,True,False,True,0.6,51,0.75,1.4,0.5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-356.txt
357,failed-52872,1,1,512,24576,11264,0.8,flashinfer,15360,False,False,True,0.1,81,0.9,1.3,1.5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-357.txt
358,failed-52980,1,1,256,32768,9216,0.7,flashinfer,12288,True,False,False,0.7,81,0.3,1.8,0.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-358.txt
359,failed-53088,1,1,1024,24576,6144,0.9,torch_native,13312,True,False,False,0.8,71,0.65,1.0,2.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-359.txt
360,failed-53196,1,1,768,14336,15360,0.95,torch_native,13312,False,True,False,0.7,61,0.25,1.8,1.4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-360.txt
361,failed-53304,1,1,256,22528,10240,0.9,torch_native,13312,False,False,True,0.5,81,0.4,1.3,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-361.txt
362,failed-53412,1,1,128,30720,3072,0.8,flashinfer,11264,True,True,False,0.8,91,0.7,1.0,0.6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-362.txt
363,failed-53520,1,1,128,14336,7168,0.75,torch_native,9216,False,False,False,0.7,11,0.85,1.3,0.6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-363.txt
364,failed-53628,1,1,704,12288,12288,0.8,flashinfer,10240,True,False,True,1.0,21,0.3,1.8,1.2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-364.txt
365,failed-53736,1,1,512,10240,14336,0.75,torch_native,11264,True,False,False,0.4,51,1.0,1.5,1.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-365.txt
366,failed-53844,1,1,128,30720,9216,0.9,flashinfer,15360,False,False,False,0.1,71,0.9,1.9,0.6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-366.txt
367,failed-53952,1,1,576,14336,10240,0.85,flashinfer,14336,True,False,True,0.6,91,0.2,1.9,0.5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-367.txt
368,failed-54060,1,1,576,28672,14336,0.75,torch_native,11264,True,True,False,0.6,31,0.2,1.3,0.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-368.txt
369,failed-54168,1,1,576,26624,13312,0.8,flashinfer,14336,True,True,False,0.4,31,0.65,1.9,1.5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-369.txt
370,failed-54276,1,1,640,28672,14336,0.8,torch_native,13312,True,True,True,0.8,21,0.65,1.1,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-370.txt
371,failed-54384,1,1,384,12288,16384,0.9,torch_native,14336,False,False,False,0.6,61,0.5,1.7,1.7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-371.txt
372,failed-54492,1,1,832,20480,12288,0.75,torch_native,10240,False,True,False,0.4,81,0.55,1.0,0.9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-372.txt
373,failed-54600,1,1,384,16384,15360,0.9,flashinfer,15360,False,True,False,0.2,91,0.15,2.0,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-373.txt
374,failed-54708,1,1,384,14336,10240,0.8,flashinfer,15360,True,False,True,0.7,71,0.4,1.9,1.9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-374.txt
375,failed-54816,1,1,512,30720,4096,0.9,flashinfer,11264,False,True,True,0.3,41,0.65,1.3,1.5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-375.txt
376,failed-54924,1,1,192,18432,3072,0.8,flashinfer,12288,True,False,True,0.8,51,0.3,2.0,0.2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-376.txt
377,failed-55032,1,1,384,10240,14336,0.9,torch_native,11264,True,False,True,0.5,31,0.65,1.1,0.6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-377.txt
378,failed-55140,1,1,896,18432,11264,0.9,flashinfer,12288,False,True,True,0.0,51,0.85,1.1,1.3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-378.txt
379,failed-55248,1,1,256,26624,3072,0.75,flashinfer,15360,True,True,True,0.9,11,0.8,2.0,0.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-379.txt
380,failed-55356,1,1,768,28672,13312,0.8,flashinfer,11264,False,True,True,0.5,21,0.75,1.6,1.7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-380.txt
381,failed-55464,1,1,832,10240,11264,0.9,torch_native,12288,True,False,False,0.8,100,0.55,1.4,0.8,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-381.txt
382,failed-55572,1,1,1024,14336,13312,0.95,torch_native,13312,False,False,False,0.6,21,1.0,1.1,0.9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-382.txt
383,failed-55680,1,1,768,12288,13312,0.8,torch_native,9216,False,False,True,0.5,41,0.25,1.0,0.9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-383.txt
384,failed-55788,1,1,768,16384,13312,0.7,flashinfer,9216,True,False,True,0.5,41,0.3,1.9,1.4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-384.txt
385,failed-55896,1,1,704,16384,13312,0.7,flashinfer,12288,False,False,True,0.8,31,0.8,1.7,0.2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-385.txt
386,failed-56004,1,1,576,26624,4096,0.75,flashinfer,10240,True,True,True,0.3,91,0.9,1.6,1.3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-386.txt
387,failed-56112,1,1,1024,14336,8192,0.9,torch_native,10240,False,True,False,0.8,71,0.4,2.0,0.6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-387.txt
388,failed-56220,1,1,768,10240,15360,0.75,flashinfer,11264,True,True,False,0.6,100,0.95,2.0,1.3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-388.txt
389,failed-56328,1,1,704,14336,5120,0.75,torch_native,13312,False,True,False,0.3,21,0.1,1.0,0.9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-389.txt
390,failed-56436,1,1,128,22528,3072,0.8,torch_native,10240,True,True,False,0.5,81,0.85,1.3,0.7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-390.txt
391,failed-56544,1,1,256,18432,15360,0.95,torch_native,12288,True,True,True,0.4,31,0.45,1.5,0.6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-391.txt
392,failed-56652,1,1,448,28672,5120,0.95,torch_native,15360,False,False,True,0.1,51,0.65,1.0,1.4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-392.txt
393,failed-56760,1,1,960,16384,3072,0.8,flashinfer,15360,False,False,True,0.0,31,0.9,1.8,0.7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-393.txt
394,failed-56868,1,1,832,24576,2048,0.9,flashinfer,14336,False,False,False,1.0,41,0.5,1.8,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-394.txt
395,failed-56976,1,1,512,16384,5120,0.75,flashinfer,14336,True,True,True,0.5,91,0.2,1.6,0.7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-395.txt
396,failed-57084,1,1,832,14336,2048,0.7,flashinfer,13312,True,False,False,0.9,61,0.95,1.6,0.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-396.txt
397,failed-57192,1,1,704,12288,9216,0.8,flashinfer,9216,True,True,True,0.8,41,0.45,1.3,1.4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-397.txt
398,failed-57300,1,1,128,16384,12288,0.75,flashinfer,14336,True,True,True,0.1,41,0.25,1.0,1.5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-398.txt
399,failed-57408,1,1,640,16384,12288,0.9,flashinfer,15360,False,True,False,0.8,31,0.65,1.7,0.2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-399.txt
400,failed-57516,1,1,768,18432,13312,0.85,flashinfer,12288,True,True,False,0.3,41,0.55,1.8,1.9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-400.txt
401,failed-57624,1,1,768,22528,11264,0.7,torch_native,15360,True,True,False,0.9,21,0.85,1.6,0.7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-401.txt
402,failed-57732,1,1,640,16384,3072,0.85,flashinfer,9216,True,True,False,0.8,21,0.95,2.0,0.3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-402.txt
403,failed-57840,1,1,256,28672,7168,0.85,flashinfer,10240,False,False,True,0.4,1,0.8,1.1,1.6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-403.txt
404,failed-57948,1,1,192,30720,9216,0.9,flashinfer,12288,True,False,False,0.1,21,0.3,1.6,0.2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-404.txt
405,failed-58056,1,1,896,32768,10240,0.9,torch_native,16384,False,False,False,0.9,91,0.95,1.3,0.9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-405.txt
406,failed-58164,1,1,512,8192,12288,0.9,torch_native,13312,True,False,False,0.2,81,0.5,1.3,0.3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-406.txt
407,failed-58272,1,1,448,16384,15360,0.95,flashinfer,13312,False,True,False,0.9,11,0.75,1.6,0.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-407.txt
408,failed-58380,1,1,1024,12288,10240,0.85,torch_native,12288,True,False,False,0.5,61,0.6,2.0,0.4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-408.txt
409,failed-58488,1,1,832,20480,12288,0.85,torch_native,13312,False,True,False,0.2,21,0.15,1.9,1.5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-409.txt
410,failed-58596,1,1,320,30720,14336,0.9,torch_native,9216,False,False,True,0.9,1,0.9,1.3,1.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-410.txt
411,failed-58704,1,1,192,22528,4096,0.85,torch_native,13312,False,True,True,0.5,21,0.25,1.7,1.3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-411.txt
412,failed-58812,1,1,576,14336,8192,0.9,flashinfer,11264,False,False,False,0.1,41,0.95,1.3,1.2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-412.txt
413,failed-58920,1,1,576,8192,13312,0.85,torch_native,9216,False,False,False,0.2,71,0.3,1.3,0.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-413.txt
414,failed-59028,1,1,448,28672,9216,0.75,flashinfer,9216,True,True,False,0.3,11,0.95,1.0,0.2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-414.txt
415,failed-59136,1,1,384,10240,6144,0.75,flashinfer,10240,False,True,True,0.3,11,0.15,1.6,1.4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-415.txt
416,failed-59244,1,1,256,14336,6144,0.8,torch_native,15360,False,True,False,0.1,51,0.55,1.5,0.7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-416.txt
417,failed-59352,1,1,704,28672,10240,0.95,flashinfer,10240,True,True,True,0.5,91,0.2,1.3,1.5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-417.txt
418,failed-59460,1,1,384,10240,6144,0.8,flashinfer,10240,False,True,True,0.5,21,0.85,1.5,1.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-418.txt
419,failed-59568,1,1,640,14336,11264,0.9,torch_native,16384,True,False,True,0.7,11,0.4,1.8,0.9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-419.txt
420,failed-59676,1,1,128,14336,5120,0.95,torch_native,11264,False,False,False,0.5,51,1.0,1.9,0.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-420.txt
421,failed-59784,1,1,256,30720,9216,0.85,flashinfer,10240,True,False,True,0.6,71,0.35,1.5,0.6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-421.txt
422,failed-59892,1,1,384,18432,4096,0.9,torch_native,14336,True,False,False,0.0,41,0.15,1.2,1.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-422.txt
423,failed-60000,1,1,768,16384,3072,0.8,flashinfer,9216,False,False,False,1.0,61,0.2,1.5,0.4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-423.txt
424,failed-60108,1,1,832,12288,7168,0.85,torch_native,13312,False,True,False,0.3,61,0.7,1.2,0.7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-424.txt
425,failed-60216,1,1,512,8192,14336,0.85,torch_native,14336,True,False,False,0.2,31,0.25,1.3,1.5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-425.txt
426,failed-60324,1,1,320,12288,9216,0.7,flashinfer,10240,True,False,True,0.1,1,0.35,1.1,0.4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-426.txt
427,failed-60432,1,1,704,22528,15360,0.95,torch_native,15360,True,True,True,0.7,31,0.2,2.0,1.8,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-427.txt
428,failed-60540,1,1,512,10240,9216,0.75,flashinfer,10240,True,True,True,0.9,21,0.4,1.5,1.9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-428.txt
429,failed-60648,1,1,64,30720,14336,0.8,torch_native,9216,False,False,False,0.2,31,0.6,1.1,1.2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-429.txt
430,failed-60756,1,1,192,30720,3072,0.85,torch_native,11264,True,False,False,0.5,71,0.7,1.2,1.3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-430.txt
431,failed-60864,1,1,704,30720,5120,0.95,flashinfer,11264,True,False,True,0.3,21,0.7,1.6,1.7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-431.txt
432,failed-60972,1,1,256,16384,7168,0.7,torch_native,15360,True,True,True,0.4,91,0.55,1.1,0.5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-432.txt
433,failed-61080,1,1,704,10240,10240,0.8,flashinfer,15360,True,False,False,0.4,61,0.2,1.9,0.9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-433.txt
434,failed-61188,1,1,576,16384,14336,0.9,torch_native,14336,False,True,True,0.7,31,0.1,1.0,0.3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-434.txt
435,failed-61296,1,1,704,28672,10240,0.9,flashinfer,15360,True,False,True,1.0,51,0.75,1.5,1.2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-435.txt
436,failed-61404,1,1,128,10240,2048,0.85,torch_native,9216,True,False,False,0.6,71,0.45,2.0,1.7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-436.txt
437,failed-61512,1,1,128,12288,10240,0.95,flashinfer,16384,True,True,False,0.1,61,0.85,1.6,1.5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-437.txt
438,failed-61620,1,1,448,12288,14336,0.75,flashinfer,11264,False,False,True,0.2,1,0.75,1.3,1.8,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-438.txt
439,failed-61728,1,1,832,10240,14336,0.9,flashinfer,15360,True,True,True,0.8,71,0.7,1.1,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-439.txt
440,failed-61836,1,1,768,12288,3072,0.8,torch_native,9216,False,True,False,0.9,21,0.5,1.3,1.6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-440.txt
441,failed-61944,1,1,320,28672,4096,0.75,torch_native,14336,True,False,True,0.7,100,0.4,1.5,1.7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-441.txt
442,failed-62052,1,1,640,10240,14336,0.9,flashinfer,13312,False,False,True,0.4,51,0.8,1.8,1.8,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-442.txt
443,failed-62160,1,1,128,20480,7168,0.75,torch_native,11264,False,True,False,0.7,41,0.2,1.6,1.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-443.txt
444,failed-62268,1,1,384,28672,8192,0.85,torch_native,10240,False,False,False,0.4,21,0.55,1.3,1.2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-444.txt
445,failed-62376,1,1,512,10240,7168,0.85,torch_native,14336,False,False,False,0.3,11,0.85,1.7,1.7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-445.txt
446,failed-62484,1,1,896,26624,11264,0.9,flashinfer,10240,True,False,True,0.7,41,0.45,1.8,1.7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-446.txt
447,failed-62592,1,1,384,12288,16384,0.85,flashinfer,13312,False,False,False,0.4,31,1.0,1.7,0.5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-447.txt
448,failed-62700,1,1,768,24576,9216,0.75,flashinfer,9216,True,True,True,0.1,11,0.6,1.8,1.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-448.txt
449,failed-62808,1,1,320,22528,9216,0.9,flashinfer,13312,False,True,False,0.8,100,0.6,1.1,1.8,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-449.txt
450,failed-62916,1,1,576,30720,14336,0.85,flashinfer,12288,False,True,False,0.7,51,0.7,1.3,0.8,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-450.txt
451,failed-63024,1,1,704,10240,6144,0.9,flashinfer,16384,True,False,True,0.5,81,0.15,1.0,1.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-451.txt
452,failed-63132,1,1,640,14336,14336,0.8,torch_native,10240,True,True,True,0.2,11,0.2,1.8,1.5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-452.txt
453,failed-63240,1,1,1024,22528,13312,0.9,torch_native,13312,True,True,True,0.8,21,1.0,1.8,0.9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-453.txt
454,failed-63348,1,1,1024,20480,6144,0.9,flashinfer,11264,False,True,False,0.1,11,0.85,1.3,1.8,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-454.txt
455,failed-63456,1,1,512,30720,8192,0.75,flashinfer,16384,False,True,False,0.0,91,0.15,1.1,1.3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-455.txt
456,failed-63564,1,1,832,16384,5120,0.9,torch_native,14336,False,True,True,0.8,31,0.75,1.3,1.2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-456.txt
457,failed-63672,1,1,576,26624,12288,0.85,flashinfer,13312,True,False,True,0.9,11,0.15,1.6,0.9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-457.txt
458,failed-63780,1,1,256,20480,6144,0.9,flashinfer,15360,False,True,False,0.2,1,0.3,1.6,0.3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-458.txt
459,failed-63888,1,1,384,28672,10240,0.85,torch_native,10240,False,True,False,0.7,41,0.8,1.1,1.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-459.txt
460,failed-63996,1,1,832,24576,5120,0.9,torch_native,9216,True,False,False,0.3,51,0.65,1.6,0.7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-460.txt
461,failed-64104,1,1,448,30720,9216,0.95,torch_native,14336,False,False,False,0.0,41,0.75,1.2,0.2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-461.txt
462,failed-64212,1,1,192,26624,3072,0.8,flashinfer,12288,False,True,True,0.5,100,0.95,2.0,0.5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-462.txt
463,failed-64320,1,1,896,8192,9216,0.75,torch_native,10240,False,False,True,0.9,21,0.8,1.1,0.7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-463.txt
